Seconds,Workers,Queries,Latency,Errors
1614311875,5,2222,1564.00,0
1614311876,5,2224,1145.50,0
1614311877,5,2227,772.00,0
1614311878,5,2227,0.00,0
1614311879,5,2227,0.00,0
1614311880,5,2228,4035.00,0
1614311881,5,2230,2454.50,0
1614311882,5,2232,941.00,0
1614311883,5,2236,5782.75,0
1614311884,5,2237,1647.00,0
1614311885,5,2238,1522.00,0
1614311886,5,2242,3499.00,0
1614311887,5,2248,1878.50,0
1614311888,5,2250,1241.50,0
1614311889,5,2252,2271.00,0
1614311890,5,2255,1897.33,0
1614311891,5,2259,1178.75,0
1614311892,5,2264,938.80,0
1614311893,5,2265,777.00,0
1614311894,5,2268,1368.67,0
1614311895,5,2273,2699.00,0
1614311896,5,2275,674.00,0
1614311897,5,2278,1719.67,0
